#ChipID p1A p1B p1C p1D q1A q1B q1C q1D q1E q1F q1G q1H r1A r1B r1C r1D r1E
3804 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -7.836902288 -36.86972647 24.54421993 -0.9781476007 0.2079116908 -36.86972647 7.836902288 1.989288514 0.2079116908 0.9781476007
3805 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -8.463729729 -39.81871772 24.54421993 -0.9781476007 0.2079116908 -39.81871772 8.463729729 1.989288514 0.2079116908 0.9781476007
3806 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -4.074898126 -19.17088841 24.54421993 -0.9781476007 0.2079116908 -19.17088841 4.074898126 0.5906032137 0.2079116908 0.9781476007
3807 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -3.448070684 -16.22189716 24.54421993 -0.9781476007 0.2079116908 -16.22189716 3.448070684 0.5906032137 0.2079116908 0.9781476007
3808 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -2.821243243 -13.27290591 24.54421993 -0.9781476007 0.2079116908 -13.27290591 2.821243243 0.5906032137 0.2079116908 0.9781476007
3809 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -2.194415802 -10.32391465 24.54421993 -0.9781476007 0.2079116908 -10.32391465 2.194415802 0.5906032137 0.2079116908 0.9781476007
3810 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -1.567588361 -7.3749234 24.54421993 -0.9781476007 0.2079116908 -7.3749234 1.567588361 0.5906032137 0.2079116908 0.9781476007
3811 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -0.9407609193 -4.425932147 24.54421993 -0.9781476007 0.2079116908 -4.425932147 0.9407609193 0.5906032137 0.2079116908 0.9781476007
3812 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 -0.313933478 -1.476940893 24.54421993 -0.9781476007 0.2079116908 -1.476940893 0.313933478 0.5906032137 0.2079116908 0.9781476007
3813 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -0.313933478 -1.476940893 24.54421993 -0.9781476007 0.2079116908 -1.476940893 0.313933478 1.989288514 0.2079116908 0.9781476007
3814 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -0.9407609193 -4.425932147 24.54421993 -0.9781476007 0.2079116908 -4.425932147 0.9407609193 1.989288514 0.2079116908 0.9781476007
3815 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -1.567588361 -7.3749234 24.54421993 -0.9781476007 0.2079116908 -7.3749234 1.567588361 1.989288514 0.2079116908 0.9781476007
3816 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -2.194415802 -10.32391465 24.54421993 -0.9781476007 0.2079116908 -10.32391465 2.194415802 1.989288514 0.2079116908 0.9781476007
3817 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -2.821243243 -13.27290591 24.54421993 -0.9781476007 0.2079116908 -13.27290591 2.821243243 1.989288514 0.2079116908 0.9781476007
3818 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -3.448070684 -16.22189716 24.54421993 -0.9781476007 0.2079116908 -16.22189716 3.448070684 1.989288514 0.2079116908 0.9781476007
3819 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 -4.074898126 -19.17088841 24.54421993 -0.9781476007 0.2079116908 -19.17088841 4.074898126 1.989288514 0.2079116908 0.9781476007
3820 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 0.313933478 1.476940893 24.54421993 -0.9781476007 0.2079116908 1.476940893 -0.313933478 0.5906032137 0.2079116908 0.9781476007
3821 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 0.9407609193 4.425932147 24.54421993 -0.9781476007 0.2079116908 4.425932147 -0.9407609193 0.5906032137 0.2079116908 0.9781476007
3822 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 1.567588361 7.3749234 24.54421993 -0.9781476007 0.2079116908 7.3749234 -1.567588361 0.5906032137 0.2079116908 0.9781476007
3823 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 2.194415802 10.32391465 24.54421993 -0.9781476007 0.2079116908 10.32391465 -2.194415802 0.5906032137 0.2079116908 0.9781476007
3824 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 2.821243243 13.27290591 24.54421993 -0.9781476007 0.2079116908 13.27290591 -2.821243243 0.5906032137 0.2079116908 0.9781476007
3825 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 3.448070684 16.22189716 24.54421993 -0.9781476007 0.2079116908 16.22189716 -3.448070684 0.5906032137 0.2079116908 0.9781476007
3826 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 4.074898126 19.17088841 24.54421993 -0.9781476007 0.2079116908 19.17088841 -4.074898126 0.5906032137 0.2079116908 0.9781476007
3827 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 4.074898126 19.17088841 24.54421993 -0.9781476007 0.2079116908 19.17088841 -4.074898126 1.989288514 0.2079116908 0.9781476007
3828 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 3.448070684 16.22189716 24.54421993 -0.9781476007 0.2079116908 16.22189716 -3.448070684 1.989288514 0.2079116908 0.9781476007
3829 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 2.821243243 13.27290591 24.54421993 -0.9781476007 0.2079116908 13.27290591 -2.821243243 1.989288514 0.2079116908 0.9781476007
3830 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 2.194415802 10.32391465 24.54421993 -0.9781476007 0.2079116908 10.32391465 -2.194415802 1.989288514 0.2079116908 0.9781476007
3831 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 1.567588361 7.3749234 24.54421993 -0.9781476007 0.2079116908 7.3749234 -1.567588361 1.989288514 0.2079116908 0.9781476007
3832 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 0.9407609193 4.425932147 24.54421993 -0.9781476007 0.2079116908 4.425932147 -0.9407609193 1.989288514 0.2079116908 0.9781476007
3833 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 0.313933478 1.476940893 24.54421993 -0.9781476007 0.2079116908 1.476940893 -0.313933478 1.989288514 0.2079116908 0.9781476007
3834 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 4.702765082 22.1247702 24.54421993 -0.9781476007 0.2079116908 22.1247702 -4.702765082 0.5906032137 0.2079116908 0.9781476007
3835 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 5.329592523 25.07376145 24.54421993 -0.9781476007 0.2079116908 25.07376145 -5.329592523 0.5906032137 0.2079116908 0.9781476007
3836 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 5.956419964 28.02275271 24.54421993 -0.9781476007 0.2079116908 28.02275271 -5.956419964 0.5906032137 0.2079116908 0.9781476007
3837 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 6.583247405 30.97174396 24.54421993 -0.9781476007 0.2079116908 30.97174396 -6.583247405 0.5906032137 0.2079116908 0.9781476007
3838 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 7.210074847 33.92073521 24.54421993 -0.9781476007 0.2079116908 33.92073521 -7.210074847 0.5906032137 0.2079116908 0.9781476007
3839 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 7.836902288 36.86972647 24.54421993 -0.9781476007 0.2079116908 36.86972647 -7.836902288 0.5906032137 0.2079116908 0.9781476007
3840 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.88507653 -5.680727383 1 8.463729729 39.81871772 24.54421993 -0.9781476007 0.2079116908 39.81871772 -8.463729729 0.5906032137 0.2079116908 0.9781476007
3841 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 8.463729729 39.81871772 24.54421993 -0.9781476007 0.2079116908 39.81871772 -8.463729729 1.989288514 0.2079116908 0.9781476007
3842 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 7.836902288 36.86972647 24.54421993 -0.9781476007 0.2079116908 36.86972647 -7.836902288 1.989288514 0.2079116908 0.9781476007
3843 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 7.210074847 33.92073521 24.54421993 -0.9781476007 0.2079116908 33.92073521 -7.210074847 1.989288514 0.2079116908 0.9781476007
3844 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 6.583247405 30.97174396 24.54421993 -0.9781476007 0.2079116908 30.97174396 -6.583247405 1.989288514 0.2079116908 0.9781476007
3845 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 5.956419964 28.02275271 24.54421993 -0.9781476007 0.2079116908 28.02275271 -5.956419964 1.989288514 0.2079116908 0.9781476007
3846 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 5.329592523 25.07376145 24.54421993 -0.9781476007 0.2079116908 25.07376145 -5.329592523 1.989288514 0.2079116908 0.9781476007
3847 0.2855688606 1.34349586 -0.6218903695 -2.925764157 23.5942735 -7.048848053 1 4.702765082 22.1247702 24.54421993 -0.9781476007 0.2079116908 22.1247702 -4.702765082 1.989288514 0.2079116908 0.9781476007
3848 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -8.463729729 -39.81871772 24.72021255 -0.9781476007 0.2079116908 -39.81871772 8.463729729 -1.989288514 0.2079116908 0.9781476007
3849 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -7.836902288 -36.86972647 24.72021255 -0.9781476007 0.2079116908 -36.86972647 7.836902288 -1.989288514 0.2079116908 0.9781476007
3850 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -7.210074847 -33.92073521 24.72021255 -0.9781476007 0.2079116908 -33.92073521 7.210074847 -1.989288514 0.2079116908 0.9781476007
3851 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -6.583247405 -30.97174396 24.72021255 -0.9781476007 0.2079116908 -30.97174396 6.583247405 -1.989288514 0.2079116908 0.9781476007
3852 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -5.956419964 -28.02275271 24.72021255 -0.9781476007 0.2079116908 -28.02275271 5.956419964 -1.989288514 0.2079116908 0.9781476007
3853 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -5.329592523 -25.07376145 24.72021255 -0.9781476007 0.2079116908 -25.07376145 5.329592523 -1.989288514 0.2079116908 0.9781476007
3854 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -4.702765082 -22.1247702 24.72021255 -0.9781476007 0.2079116908 -22.1247702 4.702765082 -1.989288514 0.2079116908 0.9781476007
3855 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -4.702765082 -22.1247702 24.72021255 -0.9781476007 0.2079116908 -22.1247702 4.702765082 -0.5906032137 0.2079116908 0.9781476007
3856 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -5.329592523 -25.07376145 24.72021255 -0.9781476007 0.2079116908 -25.07376145 5.329592523 -0.5906032137 0.2079116908 0.9781476007
3857 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -5.956419964 -28.02275271 24.72021255 -0.9781476007 0.2079116908 -28.02275271 5.956419964 -0.5906032137 0.2079116908 0.9781476007
3858 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -6.583247405 -30.97174396 24.72021255 -0.9781476007 0.2079116908 -30.97174396 6.583247405 -0.5906032137 0.2079116908 0.9781476007
3859 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -7.210074847 -33.92073521 24.72021255 -0.9781476007 0.2079116908 -33.92073521 7.210074847 -0.5906032137 0.2079116908 0.9781476007
3860 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -7.836902288 -36.86972647 24.72021255 -0.9781476007 0.2079116908 -36.86972647 7.836902288 -0.5906032137 0.2079116908 0.9781476007
3861 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -8.463729729 -39.81871772 24.72021255 -0.9781476007 0.2079116908 -39.81871772 8.463729729 -0.5906032137 0.2079116908 0.9781476007
3862 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -4.074898126 -19.17088841 24.72021255 -0.9781476007 0.2079116908 -19.17088841 4.074898126 -1.989288514 0.2079116908 0.9781476007
3863 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -3.448070684 -16.22189716 24.72021255 -0.9781476007 0.2079116908 -16.22189716 3.448070684 -1.989288514 0.2079116908 0.9781476007
3864 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -2.821243243 -13.27290591 24.72021255 -0.9781476007 0.2079116908 -13.27290591 2.821243243 -1.989288514 0.2079116908 0.9781476007
3865 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -2.194415802 -10.32391465 24.72021255 -0.9781476007 0.2079116908 -10.32391465 2.194415802 -1.989288514 0.2079116908 0.9781476007
3866 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -1.567588361 -7.3749234 24.72021255 -0.9781476007 0.2079116908 -7.3749234 1.567588361 -1.989288514 0.2079116908 0.9781476007
3867 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -0.9407609193 -4.425932147 24.72021255 -0.9781476007 0.2079116908 -4.425932147 0.9407609193 -1.989288514 0.2079116908 0.9781476007
3868 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 -0.313933478 -1.476940893 24.72021255 -0.9781476007 0.2079116908 -1.476940893 0.313933478 -1.989288514 0.2079116908 0.9781476007
3869 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -0.313933478 -1.476940893 24.72021255 -0.9781476007 0.2079116908 -1.476940893 0.313933478 -0.5906032137 0.2079116908 0.9781476007
3870 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -0.9407609193 -4.425932147 24.72021255 -0.9781476007 0.2079116908 -4.425932147 0.9407609193 -0.5906032137 0.2079116908 0.9781476007
3871 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -1.567588361 -7.3749234 24.72021255 -0.9781476007 0.2079116908 -7.3749234 1.567588361 -0.5906032137 0.2079116908 0.9781476007
3872 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -2.194415802 -10.32391465 24.72021255 -0.9781476007 0.2079116908 -10.32391465 2.194415802 -0.5906032137 0.2079116908 0.9781476007
3873 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -2.821243243 -13.27290591 24.72021255 -0.9781476007 0.2079116908 -13.27290591 2.821243243 -0.5906032137 0.2079116908 0.9781476007
3874 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -3.448070684 -16.22189716 24.72021255 -0.9781476007 0.2079116908 -16.22189716 3.448070684 -0.5906032137 0.2079116908 0.9781476007
3875 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 -4.074898126 -19.17088841 24.72021255 -0.9781476007 0.2079116908 -19.17088841 4.074898126 -0.5906032137 0.2079116908 0.9781476007
3876 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 0.313933478 1.476940893 24.72021255 -0.9781476007 0.2079116908 1.476940893 -0.313933478 -1.989288514 0.2079116908 0.9781476007
3877 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 0.9407609193 4.425932147 24.72021255 -0.9781476007 0.2079116908 4.425932147 -0.9407609193 -1.989288514 0.2079116908 0.9781476007
3878 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 1.567588361 7.3749234 24.72021255 -0.9781476007 0.2079116908 7.3749234 -1.567588361 -1.989288514 0.2079116908 0.9781476007
3879 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 2.194415802 10.32391465 24.72021255 -0.9781476007 0.2079116908 10.32391465 -2.194415802 -1.989288514 0.2079116908 0.9781476007
3880 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 2.821243243 13.27290591 24.72021255 -0.9781476007 0.2079116908 13.27290591 -2.821243243 -1.989288514 0.2079116908 0.9781476007
3881 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 3.448070684 16.22189716 24.72021255 -0.9781476007 0.2079116908 16.22189716 -3.448070684 -1.989288514 0.2079116908 0.9781476007
3882 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 4.074898126 19.17088841 24.72021255 -0.9781476007 0.2079116908 19.17088841 -4.074898126 -1.989288514 0.2079116908 0.9781476007
3883 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 4.074898126 19.17088841 24.72021255 -0.9781476007 0.2079116908 19.17088841 -4.074898126 -0.5906032137 0.2079116908 0.9781476007
3884 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 3.448070684 16.22189716 24.72021255 -0.9781476007 0.2079116908 16.22189716 -3.448070684 -0.5906032137 0.2079116908 0.9781476007
3885 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 2.821243243 13.27290591 24.72021255 -0.9781476007 0.2079116908 13.27290591 -2.821243243 -0.5906032137 0.2079116908 0.9781476007
3886 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 2.194415802 10.32391465 24.72021255 -0.9781476007 0.2079116908 10.32391465 -2.194415802 -0.5906032137 0.2079116908 0.9781476007
3887 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 1.567588361 7.3749234 24.72021255 -0.9781476007 0.2079116908 7.3749234 -1.567588361 -0.5906032137 0.2079116908 0.9781476007
3888 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 0.9407609193 4.425932147 24.72021255 -0.9781476007 0.2079116908 4.425932147 -0.9407609193 -0.5906032137 0.2079116908 0.9781476007
3889 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.30280991 -4.561924072 1 0.313933478 1.476940893 24.72021255 -0.9781476007 0.2079116908 1.476940893 -0.313933478 -0.5906032137 0.2079116908 0.9781476007
3890 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 4.702765082 22.1247702 24.72021255 -0.9781476007 0.2079116908 22.1247702 -4.702765082 -1.989288514 0.2079116908 0.9781476007
3891 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 5.329592523 25.07376145 24.72021255 -0.9781476007 0.2079116908 25.07376145 -5.329592523 -1.989288514 0.2079116908 0.9781476007
3892 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 5.956419964 28.02275271 24.72021255 -0.9781476007 0.2079116908 28.02275271 -5.956419964 -1.989288514 0.2079116908 0.9781476007
3893 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 6.583247405 30.97174396 24.72021255 -0.9781476007 0.2079116908 30.97174396 -6.583247405 -1.989288514 0.2079116908 0.9781476007
3894 0.2855688606 1.34349586 -0.6218903695 -2.925764157 24.59361293 -3.193803401 1 7.210074847 33.92073521 24.72021255 -0.9781476007 0.2079116908 33.92073521 -7.210074847 -1.989288514 0.2079116908 0.9781476007
